,_record_id,_title,_server_updated_at,_updated_by,_geometry,282_payment_method_that_purchase,283_fulfill_needs,300_did_not_find,237_distance_household_interviewee,299_means_transportation_consumer,284_additional_products_store,301_electricity_bill,305_electricity_bill_store,302_water_bill,306_water_bill_store,303_gas_bill,307_gas_bill_store,286_topups,308_topups_in_store,287_wire_transfers,309_wiretransfers_in_store,320_other_services_in_store,304_additional_services_store,240_gender_interviewee,indicate_the_type_of_store,name_of_the_store,storefront_picture_just_once_if_possible,238_frequency_buying_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee,_latitude,_longitude
149,025f0777-11c5-4bdb-825c-3e128f2b879d,"November 16, 2022",2022-11-17 00:44:22 UTC,Irvin Vásquez Figueroa,SRID=4326;POINT(-98.2696714997 19.0020155454),Tarjeta de débito y/o crédito,yes,nulo,7 a 10 cuadras,Automóvil,nulo,CFE,no,No lo hago,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,nulo,Female,Cafeteria,Nevaflora,nulo,5,3,2,1,50,150,20,19.0020155454,-98.2696714997
150,68eba7de-5778-452f-9cc5-31a53843ea79,"November 14, 2022",2022-11-17 00:39:30 UTC,Irvin Vásquez Figueroa,SRID=4326;POINT(-98.2669512 19.0031915),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,CFE,no,Sistema de agua,no,Tienda de conveniencia (e.g. OXXO),yes,compañía telefónica ,yes,Banco,no,no,nulo,Male,Micro-restaurant (aka. fondita),J&J,nulo,1,1,4,0,0,0,19,19.0031915,-98.2669512
151,ae19e1b9-b6b6-4649-a1fa-6679d985abb1,"November 16, 2022",2022-11-17 00:35:51 UTC,Yarai Aca,SRID=4326;POINT(-98.2409412 19.0178485),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,no,nulo,Female,estética ,Espacio de belleza encanto,1 Photo,1,1,2,0,50,25,25,19.0178485,-98.2409412
152,80d9e7d3-7a3b-4cec-9a41-a6f2d89b7264,"November 16, 2022",2022-11-17 00:30:54 UTC,Yarai Aca,SRID=4326;POINT(-98.2409333 19.0178349),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,"CFE,Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Banco,no,no,nulo,Female,Micro-restaurant (aka. fondita),Carnicería la Morenita,1 Photo,2,0,0,0,0,0,40,19.0178349,-98.2409333
153,af5e3d8e-1fc1-4036-865a-46557a813d85,"November 16, 2022",2022-11-17 00:27:24 UTC,Luis González,SRID=4326;POINT(-98.215798 19.015892),Efectivo,yes,nulo,4 a 6 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,yes,recargas,Male,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo,2,0,2,0,20,5,25,19.015892,-98.215798
154,750b145c-1d33-40ba-b858-469d5f215b4c,"November 16, 2022",2022-11-17 00:24:57 UTC,Yarai Aca,SRID=4326;POINT(-98.2409649 19.0178542),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Banco,yes,no,nulo,Female,Dairy products,Miscelanea la familia ,1 Photo,3,1,1,0,15,10,15,19.0178542,-98.2409649
155,f2ece24a-5462-4ed6-a38d-d8f5ba1d77f3,"November 16, 2022",2022-11-17 00:21:24 UTC,Yarai Aca,SRID=4326;POINT(-98.2408687 19.0178616),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,No lo hago,no,Tiendita,nulo,Banco,no,no,nulo,Female,Micro-restaurant (aka. fondita),Pollos a la leña,1 Photo,2,0,0,0,20,20,40,19.0178616,-98.2408687
156,435b8a9a-3107-4b63-a51c-aa0d5d52d221,"November 16, 2022",2022-11-17 00:17:28 UTC,Yarai Aca,SRID=4326;POINT(-98.2409437 19.0178383),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Supermercado",yes,no,nulo,Female,Dairy products,Miscelanea San Carlos,1 Photo,4,2,4,1,30,30,16,19.0178383,-98.2409437
157,0ebf2c08-00e0-41fa-851f-fcb612c7a3e0,"November 16, 2022",2022-11-17 00:16:38 UTC,Luis González,SRID=4326;POINT(-98.215477 19.018482),Efectivo,no,Monster blanco,0 a 3 cuadras,Automóvil,nulo,No lo hago,no,No lo hago,no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,recargas y envios de dinero ,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,1,3,4,0,10,0,20,19.018482,-98.215477
158,24f1f862-09de-436d-9255-9066c9df8af1,"November 16, 2022",2022-11-17 00:13:21 UTC,Luis González,SRID=4326;POINT(-98.215473 19.018488),Efectivo,yes,nulo,4 a 6 cuadras,Automóvil,nulo,CFE,yes,Banco,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,recargas y pagos de agua y luz ,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,1,4,15,0,15,0,20,19.018488,-98.215473
159,cf8bb696-8f00-42dd-8399-f8ed5b68b1f4,"November 16, 2022",2022-11-17 00:08:31 UTC,Yarai Aca,SRID=4326;POINT(-98.2409423 19.0178481),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,"CFE,Supermercado",no,"Sistema de agua,Supermercado",no,No lo hago,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,yes,Spa ,Female,Medica,Fisioterapia ,1 Photo,1,5,10,2,80,60,30,19.0178481,-98.2409423
160,bf3e2071-6dc6-4a7d-bd82-cddb1ddc97fc,"November 16, 2022",2022-11-17 00:08:31 UTC,Yarai Aca,SRID=4326;POINT(-98.2409414 19.0178371),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,"CFE,Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,no,nulo,Male,Mantenimiento ,Famener,1 Photo,1,1,2,0,200,100,40,19.0178371,-98.2409414
161,ae355639-0bc3-4997-b85c-56f11adfd023,"November 16, 2022",2022-11-17 00:08:31 UTC,Yarai Aca,SRID=4326;POINT(-98.2411097 19.0177455),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Banco,no,no,nulo,Female,heladería ,La michoacana,1 Photo,1,0,0,0,0,0,50,19.0177455,-98.2411097
162,a288ab53-29c2-42ae-8c19-aa8ea928ffff,"November 16, 2022",2022-11-17 00:08:30 UTC,Yarai Aca,SRID=4326;POINT(-98.2409371 19.0178505),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,"CFE,Tiendita",nulo,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,Tiendita,nulo,No lo hago,no,no,nulo,Female,heladeria,La michoacana,1 Photo,1,0,0,0,30,25,45,19.0178505,-98.2409371
163,57c0257a-47d2-4144-b74e-388fe891a278,"November 16, 2022",2022-11-17 00:08:30 UTC,Yarai Aca,SRID=4326;POINT(-98.2410001 19.0178053),Efectivo,yes,nulo,4 a 6 cuadras,Automóvil,nulo,"Banco,CFE,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Banco,no,no,nulo,Male,auto lavado,El lavadito,1 Photo,1,5,3,1,60,40,45,19.0178053,-98.2410001
164,1107a4e0-23fd-4747-84a4-ecdf5cd7eb36,"November 16, 2022",2022-11-17 00:08:30 UTC,Yarai Aca,SRID=4326;POINT(-98.2409541 19.0178455),Efectivo,yes,nulo,más de 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,nulo,Male,Auto lavado,El lavadito,1 Photo,1,3,10,0,100,50,35,19.0178455,-98.2409541
165,f89ef198-3188-4985-9e4c-de4cef71fb92,"November 16, 2022",2022-11-17 00:08:29 UTC,Yarai Aca,SRID=4326;POINT(-98.2409268 19.0178582),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Motocicleta,nulo,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tiendita,nulo,No lo hago,yes,no,nulo,Male,licorería ,Modelrama,1 Photo,1,2,0,0,80,40,40,19.0178582,-98.2409268
166,07c4d0b3-2d38-4f8c-8b2a-60b5cc81e63d,"November 16, 2022",2022-11-17 00:08:29 UTC,Yarai Aca,SRID=4326;POINT(-98.2409992 19.0179238),Efectivo,no,Cervezas claras,más de 10 cuadras,Automóvil,Cigarros,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,licorería ,Modelrama,1 Photo,2,2,3,0,80,50,45,19.0179238,-98.2409992
167,08135e03-15f5-4e98-85ea-f4951fcfafd1,"November 16, 2022",2022-11-17 00:08:28 UTC,Yarai Aca,SRID=4326;POINT(-98.2409055 19.017835),Tarjeta de débito y/o crédito,yes,nulo,7 a 10 cuadras,A pie,nulo,Tiendita,nulo,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tiendita,nulo,No lo hago,no,no,nulo,Female,Farmacia,Farmacia del Carmen,1 Photo,1,0,0,0,0,0,65,19.017835,-98.2409055
168,695d3265-b05d-4463-bd64-44c100a74390,"November 16, 2022",2022-11-17 00:02:12 UTC,Luis González,SRID=4326;POINT(-98.215474 19.018502),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,CFE,yes,Sistema de agua,yes,Proveedor de gas,no,No lo hago,no,Banco,no,yes,pago de agua y luz,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,3,0,0,0,0,0,70,19.018502,-98.215474
169,9201773c-01cd-4b26-bc27-e4f1314011aa,"November 16, 2022",2022-11-16 23:59:13 UTC,Luis González,SRID=4326;POINT(-98.215463 19.018495),No realizó compras,no,Arizona morado,0 a 3 cuadras,A pie,ninguno,No lo hago,yes,No lo hago,yes,No lo hago,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,no,yes,recargas ,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,2,5,4,0,20,5,19,19.018495,-98.215463
170,c2a284fa-a0f7-4ec9-99f6-ae2a6ffa8f67,"November 16, 2022",2022-11-16 23:55:07 UTC,Luis González,SRID=4326;POINT(-98.215489 19.018465),Efectivo,yes,nulo,7 a 10 cuadras,Automóvil,nulo,Supermercado,yes,Supermercado,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,nulo,Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,1,1,2,0,30,25,30,19.018465,-98.215489
171,c43344ad-3198-415c-b1a7-eee5b3e05805,"November 16, 2022",2022-11-16 23:52:05 UTC,Luis González,SRID=4326;POINT(-98.215489 19.018461),Efectivo,no,Ciel de 3L,0 a 3 cuadras,Bicicleta,Estampas del mundial,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,nulo,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,3,5,3,0,60,20,15,19.018461,-98.215489
172,6549e353-cbac-414d-894d-d3f295be9cb8,"November 16, 2022",2022-11-16 23:45:47 UTC,Luis González,SRID=4326;POINT(-98.215486 19.018464),Efectivo,yes,nulo,4 a 6 cuadras,Automóvil,nulo,Banco,yes,Banco,yes,Banco,yes,Banco,yes,Banco,yes,yes,"Luz, transferencias, agua y gas",Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,2,3,0,0,10,5,20,19.018464,-98.215486
173,8b443d98-ddb5-4d09-a28c-e0960f0f3005,"November 16, 2022",2022-11-16 23:40:50 UTC,Luis González,SRID=4326;POINT(-98.215487 19.018462),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Recargas,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",1 Photo,3,3,1,0,50,20,23,19.018462,-98.215487
174,1203ea57-eb4d-4aee-8b7f-a8cbe1641e3f,"November 16, 2022",2022-11-16 23:38:34 UTC,Luis González,SRID=4326;POINT(-98.215487 19.018462),Efectivo,no,Ruffles azules,más de 10 cuadras,Automóvil,nulo,CFE,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,no,Tienda de conveniencia (e.g. OXXO),yes,yes,pago de luz,Male,Grocery store (aka. nanostore),"Miscelanea ""Los 3 Compadres""",nulo,1,5,10,0,20,10,35,19.018462,-98.215487
175,e3374d75-a5c0-4708-b324-4f0faf1baf50,"November 16, 2022",2022-11-16 23:34:22 UTC,Yarai Aca,SRID=4326;POINT(-98.2409735 19.017945),Tarjeta de débito y/o crédito,yes,nulo,7 a 10 cuadras,Motocicleta,nulo,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,yes,no,nulo,Male,Dairy products,Bodega Aurrera ,nulo,3,0,1,2,50,50,35,19.017945,-98.2409735
176,1be27e3f-8c7e-4b76-9a9f-c953813e7a0f,"November 16, 2022",2022-11-16 23:30:28 UTC,Yarai Aca,SRID=4326;POINT(-98.2408798 19.0178345),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,yes,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,No lo hago,no,yes,Farmacia,Female,Grocery store (aka. nanostore),Bodega Aurrera,1 Photo,2,0,0,0,15,15,45,19.0178345,-98.2408798
177,0d082378-b01b-4d57-89e4-886f0571378c,"November 16, 2022",2022-11-16 23:23:56 UTC,Luis González,SRID=4326;POINT(-98.215515 19.018412),Efectivo,yes,nulo,7 a 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,yes,"Pago de luz, gas, agua y recargas de celulares",Female,Grocery store (aka. nanostore),"Miscelanea ""Los 3 compadres""",nulo,2,1,0,0,30,20,40,19.018412,-98.215515
178,f6d1c0ce-fe93-4311-8904-d162c33e9b08,"November 16, 2022",2022-11-16 22:36:34 UTC,Sandra Carreón,SRID=4326;POINT(-98.1941384822 19.0451408321),Efectivo,yes,nulo,más de 10 cuadras,A pie,nulo,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,yes,Recargas ,Male,Grocery store (aka. nanostore),Miscelánea ,1 Photo,2,1,3,5,70,120,24,19.0451408321,-98.1941384822
179,d2e7a573-5f29-4d40-8cf3-8763f9d627dd,"November 16, 2022",2022-11-16 22:36:34 UTC,Sandra Carreón,SRID=4326;POINT(-98.1943248957 19.0450860043),Efectivo,yes,nulo,más de 10 cuadras,A pie,nulo,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,yes,Recargas ,Female,Grocery store (aka. nanostore),Miscelánea ,1 Photo,3,1,3,2,70,150,21,19.0450860043,-98.1943248957
180,ae29a1e3-73df-493e-b1c6-d123cddd99e2,"November 16, 2022",2022-11-16 21:48:27 UTC,Sergio Licea,SRID=4326;POINT(-98.2009447 19.0486848),Efectivo,yes,nulo,más de 10 cuadras,Transporte público,nulo,No lo hago,no,No lo hago,no,No lo hago,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,No lo hago,no,no,nulo,Male,Grocery store (aka. nanostore),ABARROTES GUERRA II,1 Photo,3,0,0,0,300,100,57,19.0486848,-98.2009447
181,956ae085-895b-431b-b0d3-6b6583573783,"November 15, 2022",2022-11-16 21:10:04 UTC,José Varela,SRID=4326;POINT(-98.3049117 19.0577133),Transferencia interbancaria,yes,nulo,4 a 6 cuadras,A pie,nulo,Tienda de conveniencia (e.g. OXXO),yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",nulo,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,no,nulo,Female,Grocery store (aka. nanostore),Tlachihualtepetl,1 Photo,4,3,2,0,200,250,25,19.0577133,-98.3049117
182,3b8f95c6-f283-4deb-a11f-c4f6b9d520bd,"November 15, 2022",2022-11-16 21:02:20 UTC,Hiram Jiménez,SRID=4326;POINT(-98.3043878 19.0607694),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,"Banco,CFE",yes,Sistema de agua,no,Proveedor de gas,yes,"No lo hago,Tienda de conveniencia (e.g. OXXO)",yes,Banco,yes,no,nulo,Male,Micro-restaurant (aka. fondita),Las macetas ,nulo,1,2,0,0,100,50,30,19.0607694,-98.3043878
183,9392a7d9-87ad-4532-b208-e56c73580d44,"November 16, 2022",2022-11-16 18:19:09 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2605279644 19.0210811532),Efectivo,yes,nulo,0 a 3 cuadras,Motocicleta,nulo,No lo hago,no,Sistema de agua,no,Proveedor de gas,no,"App,Tienda de conveniencia (e.g. OXXO)",no,App,no,no,nulo,Male,Micro-restaurant (aka. fondita),Tortas CUE,1 Photo,1,1,3,0,25,50,23,19.0210811532,-98.2605279644
184,adbef6ef-1f5d-4c4c-b86a-9ad710eb2dae,"November 16, 2022",2022-11-16 18:15:44 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2609174689 19.0204967772),Efectivo,yes,nulo,4 a 6 cuadras,Transporte público,nulo,CFE,no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"No lo hago,Tienda de conveniencia (e.g. OXXO)",no,no,nulo,Female,Butcher shop,Pollería jazmín ,1 Photo,4,2,1,6,30,60,45,19.0204967772,-98.2609174689
185,d9986701-eb6e-4448-98d5-7ca73f4372a7,"November 16, 2022",2022-11-16 18:12:23 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2611186058 19.0199734038),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,App,no,App,no,no,nulo,Female,Micro-restaurant (aka. fondita),Birria el carrito,nulo,2,4,4,1,45,100,25,19.0199734038,-98.2611186058
186,eb6ffbb5-51e1-4937-9e05-c877b935b4f4,"November 16, 2022",2022-11-16 18:09:57 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2613211126 19.0197195579),Efectivo,yes,nulo,4 a 6 cuadras,Automóvil,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,yes,Más alimentos ,Male,Micro-restaurant (aka. fondita),Ta-Cab,1 Photo,3,3,5,4,60,85,42,19.0197195579,-98.2613211126
187,c4b5eaa9-aa20-4088-9461-408808db6c37,"November 16, 2022",2022-11-16 18:05:12 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2613569843 19.0195014333),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),La croketa,1 Photo,2,1,2,4,30,80,50,19.0195014333,-98.2613569843
188,7e3e1b9b-cb1a-430a-b7c9-bdeee08b269d,"November 16, 2022",2022-11-16 17:18:05 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2340587584 19.0530716631),Efectivo,yes,nulo,0 a 3 cuadras,Automóvil,nulo,Supermercado,no,Supermercado,no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,Grocery store (aka. nanostore),La piccolina,1 Photo,3,0,0,1,100,500,38,19.0530716631,-98.2340587584
189,bdf050f2-3a95-4209-beae-a762fc286a9a,"November 16, 2022",2022-11-16 17:13:46 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2341073981 19.0530536501),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,Venta de acompañamientos para la comida ,Female,Grocery store (aka. nanostore),La piccolina,1 Photo,2,1,2,1,60,100,48,19.0530536501,-98.2341073981
190,54b76465-64fb-46ba-87e3-407a8b08e608,"November 16, 2022",2022-11-16 17:10:39 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2367615314 19.051727293),Tarjeta de débito y/o crédito,yes,nulo,7 a 10 cuadras,Automóvil,nulo,Banco,no,Sistema de agua,no,Proveedor de gas,no,Plan ,no,Banco,no,no,nulo,Female,Grocery store (aka. nanostore),Dansk ,1 Photo,1,1,6,0,60,150,42,19.051727293,-98.2367615314
191,0e5d8788-341d-4c6d-b060-e947efc647a9,"November 16, 2022",2022-11-16 17:09:11 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2315076139 19.0611642139),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,Supermercado,no,Supermercado,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,nulo,Female,Grocery store (aka. nanostore),Súper Nietos,1 Photo,1,2,5,1,0,0,30,19.0611642139,-98.2315076139
192,b43eea54-fa95-4a56-b20c-7ef749f800d6,"November 16, 2022",2022-11-16 17:09:10 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2294885566 19.0588042261),Efectivo,yes,nulo,0 a 3 cuadras,A pie,nulo,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tiendita,nulo,Tienda de conveniencia (e.g. OXXO),no,no,nulo,Male,Grocery store (aka. nanostore),Miscelánea Don Carlos,nulo,2,3,0,0,0,0,25,19.0588042261,-98.2294885566
193,10f48eca-0a44-4ccb-ae23-44de005c2b8b,"November 16, 2022",2022-11-16 17:09:09 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2243710289 19.0589694699),Efectivo,no,Bolsa de color en específico ,4 a 6 cuadras,Motocicleta,nulo,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,Supermercado,no,No lo hago,no,no,nulo,Female,Grocery store (aka. nanostore),Mandy Bags,1 Photo,1,0,2,2,0,0,35,19.0589694699,-98.2243710289
194,fde19dc8-4fb9-4f80-abe5-f29ac51563b6,"November 16, 2022",2022-11-16 17:09:09 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2251326074 19.0592107861),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,nulo,Male,Micro-restaurant (aka. fondita),"Tacos de Bistec, gorditas y quesadillas",nulo,1,0,0,0,0,0,40,19.0592107861,-98.2251326074
195,d62d2605-1d6b-4957-856c-32432087ee93,"November 16, 2022",2022-11-16 17:09:08 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2259444741 19.0592002586),Efectivo,yes,nulo,4 a 6 cuadras,A pie,nulo,CFE,no,Supermercado,no,Proveedor de gas,no,Supermercado,no,Banco,no,no,nulo,Female,Micro-restaurant (aka. fondita),Tortas las picositas,nulo,1,0,4,2,0,0,25,19.0592002586,-98.2259444741
196,6279fd1a-60f8-4b93-a3a1-4f37c5177c0a,"November 16, 2022",2022-11-16 17:09:08 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2258467287 19.0598418171),Efectivo,no,Shampoo,más de 10 cuadras,Transporte público,nulo,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,nulo,Female,Dairy products,distribuidoraluva,1 Photo,1,4,2,0,0,50,35,19.0598418171,-98.2258467287
197,0d230585-b8df-45b9-bac3-2477457f7ead,"November 16, 2022",2022-11-16 17:09:07 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2265581061 19.0600975557),Tarjeta de débito y/o crédito,yes,nulo,más de 10 cuadras,Transporte público,nulo,Supermercado,no,Supermercado,no,No lo hago,no,No lo hago,no,Banco,no,no,nulo,Male,Grocery store (aka. nanostore),Grupo Protecxa,1 Photo,1,2,0,0,0,0,40,19.0600975557,-98.2265581061
198,8a17f9b7-7d8f-444c-96e5-ffa2ab7c73ee,"November 16, 2022",2022-11-16 17:09:07 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2279686616 19.0597363967),Efectivo,yes,nulo,7 a 10 cuadras,Automóvil,nulo,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,nulo,Male,Cafeteria,Estación 88,1 Photo,1,1,0,0,0,0,50,19.0597363967,-98.2279686616
